Image|Price|URL|Title|
https://images.craigslist.org/00Y0Y_dQpas90Uarl_300x300.jpg|$3,500|https://phoenix.craigslist.org/wvl/cto/d/2008-nissan-altima-coupe/6384177394.html|1991 Suzuki Samurai|
https://images.craigslist.org/00K0K_713WdAmZaA0_300x300.jpg|$3,500|https://phoenix.craigslist.org/wvl/cto/d/1984-cadillac-eldordo/6396323729.html|Clasic 77 chevy 1/2 ton 4x4|
https://images.craigslist.org/00707_e9N6Y3XeB1p_300x300.jpg|$2,950|https://phoenix.craigslist.org/nph/cto/d/vw-beetle-convertible-turbo/6369635606.html|HONDA PASSPORT|
https://images.craigslist.org/00e0e_VN8PbbPodB_300x300.jpg|$4,200|https://phoenix.craigslist.org/nph/cto/d/2007-ford-escape-hybrid/6393074570.html|2008 accent gls with 77 k miles..spotless.. gas saver payments ok|
https://images.craigslist.org/00U0U_jFykvyIt1jo_300x300.jpg|$3,800|https://phoenix.craigslist.org/wvl/cto/d/2000-subaru-outback-runs-good/6395741252.html|06 Mercedes Benz 4 matic|
https://images.craigslist.org/00101_zEX6yrOjn7_300x300.jpg|$2,750|https://phoenix.craigslist.org/evl/cto/d/2002-vw-beetle/6363640317.html|Infiniti g35 sedan 2006|
https://images.craigslist.org/01414_kx8SZXIaCQ3_300x300.jpg|$1,700|https://phoenix.craigslist.org/nph/cto/d/2010-kia-soul-in-mint/6396182847.html|1997 Toyota Camry LE four-cylinder automatic runs and looks good|
https://images.craigslist.org/01313_mcltpSQRzp_300x300.jpg|$425|https://phoenix.craigslist.org/evl/cto/d/pontiac-g6/6368899666.html,$425 ,Cargo bed slider|Cargo bed slider|
https://images.craigslist.org/00y0y_aSnIYMTkbYg_300x300.jpg|$17,995|https://phoenix.craigslist.org/evl/cto/d/1970-chevrolet-c10-short-bed/6396137691.html|2012 Ford F250 Service Body|
https://images.craigslist.org/00404_due05vRxKIO_300x300.jpg|$5,500|https://phoenix.craigslist.org/nph/cto/d/06-ford-escape-4wd/6375263513.html|2013 chevy cruze|
https://images.craigslist.org/01111_hdMbxvUDcmS_300x300.jpg|$6,300|https://phoenix.craigslist.org/wvl/cto/d/2000-toyota-camry/6376224374.html|2012 Chevrolet Cruze|
https://images.craigslist.org/00303_iHOqXtsJEsD_300x300.jpg|$10,500|https://phoenix.craigslist.org/nph/cto/d/2012-buick-verano-convenience/6395925898.html|PERFECT WORK TRUCK!!1999 Ford F-250 auto Super Duty 4x4 CrewCab|
https://images.craigslist.org/00p0p_75ZVkNHLJ7U_300x300.jpg|$7,800|https://phoenix.craigslist.org/evl/cto/d/2005-mercedes-s430/6393430679.html|2010 Nissan Rogue Crossover SUV -Extra Clean NICE|
https://images.craigslist.org/00j0j_hqhxFYIzBam_300x300.jpg|$14,500|https://phoenix.craigslist.org/evl/cto/d/370z-nissan-sport-roadster/6396449320.html|Chevrolet carryall 1965 C10 c20 k5 4x4|
https://images.craigslist.org/00y0y_a1bkYzTlIO3_300x300.jpg|$1,450|https://phoenix.craigslist.org/nph/cto/d/1998-mercedes-benz-slk230/6396260297.html|2002 Chevy Malibu LS|
https://images.craigslist.org/00000_8ti0dw5edY_300x300.jpg|$7,450|https://phoenix.craigslist.org/wvl/cto/d/2006-chevy-silverado/6396408208.html|2004 Ford F-150|
https://images.craigslist.org/00G0G_1waCu3uZxu4_300x300.jpg|$12,400|https://phoenix.craigslist.org/wvl/cto/d/1984-holiday-rambler/6396287568.html|Ford explorer xlt|
https://images.craigslist.org/00e0e_fD9wraExlR2_300x300.jpg|$1,000|https://phoenix.craigslist.org/cph/cto/d/hello-am-selling-honda-accord/6396429104.html|Must See Acura TL No pets, non-smoking! Garage kept and 100%|
https://images.craigslist.org/01717_hoaqTMNnXwW_300x300.jpg|$3,350|https://phoenix.craigslist.org/nph/cto/d/2011-chevrolet-malibu-4dr-sdn/6382549883.html|96 toyota tacoma|
https://images.craigslist.org/00j0j_gPKmyeep02G_300x300.jpg|$12,935|https://phoenix.craigslist.org/wvl/cto/d/ford-ftow-truck/6383252549.html|2017 Hyundai Elantra SE|
https://images.craigslist.org/00Y0Y_dQpas90Uarl_300x300.jpg|$3,500|https://phoenix.craigslist.org/wvl/cto/d/2013-chevy-malibu-ls/6365055035.html|1991 Suzuki Samurai|
https://images.craigslist.org/00K0K_713WdAmZaA0_300x300.jpg|$3,500|https://phoenix.craigslist.org/evl/cto/d/05-honda-accord-lx/6396323610.html|Clasic 77 chevy 1/2 ton 4x4|
https://images.craigslist.org/00707_e9N6Y3XeB1p_300x300.jpg|$2,950|https://phoenix.craigslist.org/wvl/cto/d/2007-bmw-for-sale/6395826894.html|HONDA PASSPORT|
https://images.craigslist.org/00e0e_VN8PbbPodB_300x300.jpg|$4,200|https://phoenix.craigslist.org/nph/cto/d/food-truck-or-ice-cream-truck/6396050017.html|2008 accent gls with 77 k miles..spotless.. gas saver payments ok|
https://images.craigslist.org/00U0U_jFykvyIt1jo_300x300.jpg|$3,800|https://phoenix.craigslist.org/nph/cto/d/2015-jeep-renegade-lmtdlow/6395741257.html|06 Mercedes Benz 4 matic|
https://images.craigslist.org/00101_zEX6yrOjn7_300x300.jpg|$2,750|https://phoenix.craigslist.org/evl/cto/d/2007-dodge-caliber/6382078375.html|Infiniti g35 sedan 2006|
https://images.craigslist.org/01414_kx8SZXIaCQ3_300x300.jpg|$1,700|https://phoenix.craigslist.org/evl/cto/d/96-lexus-ls400-v8-for-sell-or/6396181476.html|1997 Toyota Camry LE four-cylinder automatic runs and looks good|
https://images.craigslist.org/01313_mcltpSQRzp_300x300.jpg|$425|https://phoenix.craigslist.org/wvl/cto/d/taylor-dunn-bird-golf-car/6396084886.html,$425 ,Cargo bed slider|Cargo bed slider|
https://images.craigslist.org/00y0y_aSnIYMTkbYg_300x300.jpg|$17,995|https://phoenix.craigslist.org/nph/cto/d/1991-chevy-silverado-stepside/6396136275.html|2012 Ford F250 Service Body|
https://images.craigslist.org/00404_due05vRxKIO_300x300.jpg|$5,500|https://phoenix.craigslist.org/evl/cto/d/2012-mazda-2-hatchback-sport/6396005352.html|2013 chevy cruze|
https://images.craigslist.org/01111_hdMbxvUDcmS_300x300.jpg|$6,300|https://phoenix.craigslist.org/evl/cto/d/2006-chevrolet-uplander-lt/6390031898.html|2012 Chevrolet Cruze|
https://images.craigslist.org/00303_iHOqXtsJEsD_300x300.jpg|$10,500|https://phoenix.craigslist.org/nph/cto/d/96-camaro/6377648792.html|PERFECT WORK TRUCK!!1999 Ford F-250 auto Super Duty 4x4 CrewCab|
https://images.craigslist.org/00p0p_75ZVkNHLJ7U_300x300.jpg|$7,800|https://phoenix.craigslist.org/nph/cto/d/2001-chevy-blazer-2-door/6396367423.html|2010 Nissan Rogue Crossover SUV -Extra Clean NICE|
https://images.craigslist.org/00j0j_hqhxFYIzBam_300x300.jpg|$14,500|https://phoenix.craigslist.org/nph/cto/d/1999-lexus-lx-470/6396449119.html|Chevrolet carryall 1965 C10 c20 k5 4x4|
https://images.craigslist.org/00y0y_a1bkYzTlIO3_300x300.jpg|$1,450|https://phoenix.craigslist.org/wvl/cto/d/2002-kia-sportage-2wd-has-new/6396259483.html|2002 Chevy Malibu LS|
https://images.craigslist.org/00000_8ti0dw5edY_300x300.jpg|$7,450|https://phoenix.craigslist.org/evl/cto/d/2000-cadillac-deville-dhs/6367473023.html|2004 Ford F-150|
https://images.craigslist.org/00G0G_1waCu3uZxu4_300x300.jpg|$12,400|https://phoenix.craigslist.org/nph/cto/d/2007-jeep-liberty-4x4-trail/6392273176.html|Ford explorer xlt|
https://images.craigslist.org/00e0e_fD9wraExlR2_300x300.jpg|$1,000|https://phoenix.craigslist.org/cph/cto/d/2007-toyota-camry-xle/6396494598.html|Must See Acura TL No pets, non-smoking! Garage kept and 100%|
https://images.craigslist.org/01717_hoaqTMNnXwW_300x300.jpg|$3,350|https://phoenix.craigslist.org/nph/cto/d/1997-ford-f250-reg-cab-4x4/6395789840.html|96 toyota tacoma|
https://images.craigslist.org/00j0j_gPKmyeep02G_300x300.jpg|$12,935|https://phoenix.craigslist.org/evl/cto/d/2007-bmw-335i-m3-rims/6387133884.html|2017 Hyundai Elantra SE|
https://images.craigslist.org/00Y0Y_dQpas90Uarl_300x300.jpg|$3,500|https://phoenix.craigslist.org/wvl/cto/d/2012-mitsubishi-galant/6372644728.html|1991 Suzuki Samurai|
https://images.craigslist.org/00K0K_713WdAmZaA0_300x300.jpg|$3,500|https://phoenix.craigslist.org/evl/cto/d/2004-dodge-ram-1500/6391519698.html|Clasic 77 chevy 1/2 ton 4x4|
https://images.craigslist.org/00707_e9N6Y3XeB1p_300x300.jpg|$2,950|https://phoenix.craigslist.org/evl/cto/d/2010-subaru-forester-25i-awd/6389768420.html|HONDA PASSPORT|
https://images.craigslist.org/00e0e_VN8PbbPodB_300x300.jpg|$4,200|https://phoenix.craigslist.org/cph/cto/d/accord-4drs-lx-82k-original-mi/6395951121.html|2008 accent gls with 77 k miles..spotless.. gas saver payments ok|
https://images.craigslist.org/00U0U_jFykvyIt1jo_300x300.jpg|$3,800|https://phoenix.craigslist.org/evl/cto/d/1999-gmc-yukon-slt-4x4-lifted/6385801812.html|06 Mercedes Benz 4 matic|
https://images.craigslist.org/00101_zEX6yrOjn7_300x300.jpg|$2,750|https://phoenix.craigslist.org/evl/cto/d/2008-ford-fusion-se/6396222463.html|Infiniti g35 sedan 2006|
https://images.craigslist.org/01414_kx8SZXIaCQ3_300x300.jpg|$1,700|https://phoenix.craigslist.org/evl/cto/d/2000-toyota-tundra/6396181266.html|1997 Toyota Camry LE four-cylinder automatic runs and looks good|
https://images.craigslist.org/01313_mcltpSQRzp_300x300.jpg|$425|https://phoenix.craigslist.org/evl/cto/d/selling-mercedes-benz-suv/6387678897.html,$425 ,Cargo bed slider|Cargo bed slider|
https://images.craigslist.org/00y0y_aSnIYMTkbYg_300x300.jpg|$17,995|https://phoenix.craigslist.org/wvl/cto/d/2003-toyota-camry/6396135884.html|2012 Ford F250 Service Body|
https://images.craigslist.org/00404_due05vRxKIO_300x300.jpg|$5,500|https://phoenix.craigslist.org/nph/cto/d/05-gmc-2500hd-sle-duramax/6377833077.html|2013 chevy cruze|
https://images.craigslist.org/01111_hdMbxvUDcmS_300x300.jpg|$6,300|https://phoenix.craigslist.org/wvl/cto/d/2007-chevy-express-van/6395961248.html|2012 Chevrolet Cruze|
https://images.craigslist.org/00303_iHOqXtsJEsD_300x300.jpg|$10,500|https://phoenix.craigslist.org/cph/cto/d/1964-dodge-330-coupe/6395925023.html|PERFECT WORK TRUCK!!1999 Ford F-250 auto Super Duty 4x4 CrewCab|
https://images.craigslist.org/00p0p_75ZVkNHLJ7U_300x300.jpg|$7,800|https://phoenix.craigslist.org/evl/cto/d/1993-isuzu-npr/6396366593.html|2010 Nissan Rogue Crossover SUV -Extra Clean NICE|
https://images.craigslist.org/00j0j_hqhxFYIzBam_300x300.jpg|$14,500|https://phoenix.craigslist.org/wvl/cto/d/1985-chevrolet-el-camino-v8/6391242320.html|Chevrolet carryall 1965 C10 c20 k5 4x4|
https://images.craigslist.org/00y0y_a1bkYzTlIO3_300x300.jpg|$1,450|https://phoenix.craigslist.org/evl/cto/d/04-chevrolet-colorado-ls/6396259225.html|2002 Chevy Malibu LS|
https://images.craigslist.org/00000_8ti0dw5edY_300x300.jpg|$7,450|https://phoenix.craigslist.org/cph/cto/d/2003-chevrolet-impala-4dr-sdn/6396387474.html|2004 Ford F-150|
https://images.craigslist.org/00G0G_1waCu3uZxu4_300x300.jpg|$12,400|https://phoenix.craigslist.org/evl/cto/d/nissan-pathfinder-key-fob/6388833267.html|Ford explorer xlt|
https://images.craigslist.org/00e0e_fD9wraExlR2_300x300.jpg|$1,000|https://phoenix.craigslist.org/wvl/cto/d/2005-ford-150-fx4/6396494415.html|Must See Acura TL No pets, non-smoking! Garage kept and 100%|
https://images.craigslist.org/01717_hoaqTMNnXwW_300x300.jpg|$3,350|https://phoenix.craigslist.org/nph/cto/d/1929-ford-2-door-sedan/6395789765.html|96 toyota tacoma|
https://images.craigslist.org/00j0j_gPKmyeep02G_300x300.jpg|$12,935|https://phoenix.craigslist.org/evl/cto/d/ezgo-48-volt-lifted-golf-cart/6381853670.html|2017 Hyundai Elantra SE|
https://images.craigslist.org/00Y0Y_dQpas90Uarl_300x300.jpg|$3,500|https://phoenix.craigslist.org/cph/cto/d/06-honda-civic-1owner-only/6390912120.html|1991 Suzuki Samurai|
https://images.craigslist.org/00K0K_713WdAmZaA0_300x300.jpg|$3,500|https://phoenix.craigslist.org/wvl/cto/d/91-jeep-wrangler/6390822844.html|Clasic 77 chevy 1/2 ton 4x4|
https://images.craigslist.org/00707_e9N6Y3XeB1p_300x300.jpg|$2,950|https://phoenix.craigslist.org/evl/cto/d/2015-f150-raptor-body/6395825734.html|HONDA PASSPORT|
https://images.craigslist.org/00e0e_VN8PbbPodB_300x300.jpg|$4,200|https://phoenix.craigslist.org/evl/cto/d/2005-madza-3-178k-miles-stick/6386058054.html|2008 accent gls with 77 k miles..spotless.. gas saver payments ok|
https://images.craigslist.org/00U0U_jFykvyIt1jo_300x300.jpg|$3,800|https://phoenix.craigslist.org/nph/cto/d/metallic-white-2013-bmw-x1/6384236748.html|06 Mercedes Benz 4 matic|
https://images.craigslist.org/00101_zEX6yrOjn7_300x300.jpg|$2,750|https://phoenix.craigslist.org/evl/cto/d/2009-kia-sorento/6384585704.html|Infiniti g35 sedan 2006|
https://images.craigslist.org/01414_kx8SZXIaCQ3_300x300.jpg|$1,700|https://phoenix.craigslist.org/evl/cto/d/2005-chevrolet-avalanche-z71/6396181167.html|1997 Toyota Camry LE four-cylinder automatic runs and looks good|
https://images.craigslist.org/01313_mcltpSQRzp_300x300.jpg|$425|https://phoenix.craigslist.org/cph/cto/d/cadillac-cts-36l-3999-obo/6379088408.html,$425 ,Cargo bed slider|Cargo bed slider|
https://images.craigslist.org/00y0y_aSnIYMTkbYg_300x300.jpg|$17,995|https://phoenix.craigslist.org/evl/cto/d/jeep-cherokee/6384709548.html|2012 Ford F250 Service Body|
https://images.craigslist.org/00404_due05vRxKIO_300x300.jpg|$5,500|https://phoenix.craigslist.org/nph/cto/d/05-audi-a6-quattro-navigation/6388652189.html|2013 chevy cruze|
https://images.craigslist.org/01111_hdMbxvUDcmS_300x300.jpg|$6,300|https://phoenix.craigslist.org/wvl/cto/d/1998-dodge-dakota-sport-pick/6376243094.html|2012 Chevrolet Cruze|
https://images.craigslist.org/00303_iHOqXtsJEsD_300x300.jpg|$10,500|https://phoenix.craigslist.org/nph/cto/d/1997-mercedes-c280/6377648137.html|PERFECT WORK TRUCK!!1999 Ford F-250 auto Super Duty 4x4 CrewCab|
https://images.craigslist.org/00p0p_75ZVkNHLJ7U_300x300.jpg|$7,800|https://phoenix.craigslist.org/wvl/cto/d/gmc-yukon-slt/6396366251.html|2010 Nissan Rogue Crossover SUV -Extra Clean NICE|
https://images.craigslist.org/00j0j_hqhxFYIzBam_300x300.jpg|$14,500|https://phoenix.craigslist.org/evl/cto/d/2004-bmw-645ci-convertible/6392178130.html|Chevrolet carryall 1965 C10 c20 k5 4x4|
https://images.craigslist.org/00y0y_a1bkYzTlIO3_300x300.jpg|$1,450|https://phoenix.craigslist.org/wvl/cto/d/2007-ford-freestyle-sel/6396258971.html|2002 Chevy Malibu LS|
https://images.craigslist.org/00000_8ti0dw5edY_300x300.jpg|$7,450|https://phoenix.craigslist.org/wvl/cto/d/trade/6391313000.html|2004 Ford F-150|
https://images.craigslist.org/00G0G_1waCu3uZxu4_300x300.jpg|$12,400|https://phoenix.craigslist.org/nph/cto/d/gmc-savana-carpet-cleaning-van/6396287217.html|Ford explorer xlt|
https://images.craigslist.org/00e0e_fD9wraExlR2_300x300.jpg|$1,000|https://phoenix.craigslist.org/evl/cto/d/nice-chevelle-convertible/6396494178.html|Must See Acura TL No pets, non-smoking! Garage kept and 100%|
https://images.craigslist.org/01717_hoaqTMNnXwW_300x300.jpg|$3,350|https://phoenix.craigslist.org/nph/cto/d/2007-honda-accord-lx-sedan/6382549438.html|96 toyota tacoma|
https://images.craigslist.org/00j0j_gPKmyeep02G_300x300.jpg|$12,935|https://phoenix.craigslist.org/evl/cto/d/2009-bmw-335i-alpine/6392183163.html|2017 Hyundai Elantra SE|
https://images.craigslist.org/00Y0Y_dQpas90Uarl_300x300.jpg|$3,500|https://phoenix.craigslist.org/cph/cto/d/2011-kia-rio-4-door-automatic/6395861418.html|1991 Suzuki Samurai|
https://images.craigslist.org/00K0K_713WdAmZaA0_300x300.jpg|$3,500|https://phoenix.craigslist.org/cph/cto/d/get-carfax-autochek-report/6396259018.html|Clasic 77 chevy 1/2 ton 4x4|
https://images.craigslist.org/00707_e9N6Y3XeB1p_300x300.jpg|$2,950|https://phoenix.craigslist.org/wvl/cto/d/2007-gmc-yukon-xl-awd/6395825638.html|HONDA PASSPORT|
https://images.craigslist.org/00e0e_VN8PbbPodB_300x300.jpg|$4,200|https://phoenix.craigslist.org/nph/cto/d/2007-nissan-xterra-4x4-only/6393357776.html|2008 accent gls with 77 k miles..spotless.. gas saver payments ok|
https://images.craigslist.org/00U0U_jFykvyIt1jo_300x300.jpg|$3,800|https://phoenix.craigslist.org/nph/cto/d/custom-lifted-truck-low/6395739886.html|06 Mercedes Benz 4 matic|
https://images.craigslist.org/00101_zEX6yrOjn7_300x300.jpg|$2,750|https://phoenix.craigslist.org/wvl/cto/d/2003-ford-taurus-sel/6390684098.html|Infiniti g35 sedan 2006|
https://images.craigslist.org/01414_kx8SZXIaCQ3_300x300.jpg|$1,700|https://phoenix.craigslist.org/wvl/cto/d/2012-chevy-silverado/6396180941.html|1997 Toyota Camry LE four-cylinder automatic runs and looks good|
https://images.craigslist.org/01313_mcltpSQRzp_300x300.jpg|$425|https://phoenix.craigslist.org/evl/cto/d/2006-ford-fusion-sel/6396043453.html,$425 ,Cargo bed slider|Cargo bed slider|
https://images.craigslist.org/00y0y_aSnIYMTkbYg_300x300.jpg|$17,995|https://phoenix.craigslist.org/wvl/cto/d/2011-cadillac-srx-great/6396135425.html|2012 Ford F250 Service Body|
https://images.craigslist.org/00404_due05vRxKIO_300x300.jpg|$5,500|https://phoenix.craigslist.org/nph/cto/d/2010-nissan-versa/6383476848.html|2013 chevy cruze|
https://images.craigslist.org/01111_hdMbxvUDcmS_300x300.jpg|$6,300|https://phoenix.craigslist.org/evl/cto/d/06-honda-civic-1owner-low/6393236511.html|2012 Chevrolet Cruze|
https://images.craigslist.org/00303_iHOqXtsJEsD_300x300.jpg|$10,500|https://phoenix.craigslist.org/cph/cto/d/2014-bmw-320i-hail-damage-17k/6362317422.html|PERFECT WORK TRUCK!!1999 Ford F-250 auto Super Duty 4x4 CrewCab|
https://images.craigslist.org/00p0p_75ZVkNHLJ7U_300x300.jpg|$7,800|https://phoenix.craigslist.org/nph/cto/d/ford-five-hundred-2006/6393491734.html|2010 Nissan Rogue Crossover SUV -Extra Clean NICE|
https://images.craigslist.org/00j0j_hqhxFYIzBam_300x300.jpg|$14,500|https://phoenix.craigslist.org/wvl/cto/d/citroen-cx-1986-rare-french/6388935640.html|Chevrolet carryall 1965 C10 c20 k5 4x4|
https://images.craigslist.org/00y0y_a1bkYzTlIO3_300x300.jpg|$1,450|https://phoenix.craigslist.org/wvl/cto/d/pntiac-torrent/6382150199.html|2002 Chevy Malibu LS|
https://images.craigslist.org/00000_8ti0dw5edY_300x300.jpg|$7,450|https://phoenix.craigslist.org/evl/cto/d/2015-nissan-versa-note-super/6396407899.html|2004 Ford F-150|
https://images.craigslist.org/00G0G_1waCu3uZxu4_300x300.jpg|$12,400|https://phoenix.craigslist.org/nph/cto/d/2000-saturn-ls2-fully-loaded/6396287048.html|Ford explorer xlt|
https://images.craigslist.org/00e0e_fD9wraExlR2_300x300.jpg|$1,000|https://phoenix.craigslist.org/evl/cto/d/2009-toyota-camry-xle-one-of/6390185284.html|Must See Acura TL No pets, non-smoking! Garage kept and 100%|
https://images.craigslist.org/01717_hoaqTMNnXwW_300x300.jpg|$3,350|https://phoenix.craigslist.org/nph/cto/d/2012-chrysler-200-series-4dr/6381545086.html|96 toyota tacoma|
https://images.craigslist.org/00j0j_gPKmyeep02G_300x300.jpg|$12,935|https://phoenix.craigslist.org/wvl/cto/d/2008-ford-fusion-se/6395886540.html|2017 Hyundai Elantra SE|
https://images.craigslist.org/00Y0Y_dQpas90Uarl_300x300.jpg|$3,500|https://phoenix.craigslist.org/evl/cto/d/2003-acura-32tl/6395860701.html|1991 Suzuki Samurai|
https://images.craigslist.org/00K0K_713WdAmZaA0_300x300.jpg|$3,500|https://phoenix.craigslist.org/evl/cto/d/clean-cat-for-sale/6396322382.html|Clasic 77 chevy 1/2 ton 4x4|
https://images.craigslist.org/00707_e9N6Y3XeB1p_300x300.jpg|$2,950|https://phoenix.craigslist.org/evl/cto/d/1997-ford-explorer-50/6368932682.html|HONDA PASSPORT|
https://images.craigslist.org/00e0e_VN8PbbPodB_300x300.jpg|$4,200|https://phoenix.craigslist.org/nph/cto/d/2005-chevrolet-trialblazer-ls/6396049592.html|2008 accent gls with 77 k miles..spotless.. gas saver payments ok|
https://images.craigslist.org/00U0U_jFykvyIt1jo_300x300.jpg|$3,800|https://phoenix.craigslist.org/evl/cto/d/2003-hyundai-elantra/6395739624.html|06 Mercedes Benz 4 matic|
https://images.craigslist.org/00101_zEX6yrOjn7_300x300.jpg|$2,750|https://phoenix.craigslist.org/wvl/cto/d/2001-chevrolet-2500-d-4x4/6390618404.html|Infiniti g35 sedan 2006|
https://images.craigslist.org/01414_kx8SZXIaCQ3_300x300.jpg|$1,700|https://phoenix.craigslist.org/cph/cto/d/toyota-tundra-4wd-in-perfect/6396180735.html|1997 Toyota Camry LE four-cylinder automatic runs and looks good|
https://images.craigslist.org/01313_mcltpSQRzp_300x300.jpg|$425|https://phoenix.craigslist.org/nph/cto/d/2010-nissan-altima/6392300731.html,$425 ,Cargo bed slider|Cargo bed slider|
https://images.craigslist.org/00y0y_aSnIYMTkbYg_300x300.jpg|$17,995|https://phoenix.craigslist.org/evl/cto/d/1995-lincoln-towncar/6396134868.html|2012 Ford F250 Service Body|
https://images.craigslist.org/00404_due05vRxKIO_300x300.jpg|$5,500|https://phoenix.craigslist.org/nph/cto/d/2007-isuzu-ascender-clean/6383474121.html|2013 chevy cruze|
https://images.craigslist.org/01111_hdMbxvUDcmS_300x300.jpg|$6,300|https://phoenix.craigslist.org/nph/cto/d/luxury-plus-vw-cc-low-miles/6395959854.html|2012 Chevrolet Cruze|
https://images.craigslist.org/00303_iHOqXtsJEsD_300x300.jpg|$10,500|https://phoenix.craigslist.org/nph/cto/d/honda-civic-2016/6395923940.html|PERFECT WORK TRUCK!!1999 Ford F-250 auto Super Duty 4x4 CrewCab|
https://images.craigslist.org/00p0p_75ZVkNHLJ7U_300x300.jpg|$7,800|https://phoenix.craigslist.org/nph/cto/d/ford-fusion-2009-nice-black/6393533786.html|2010 Nissan Rogue Crossover SUV -Extra Clean NICE|
https://images.craigslist.org/00j0j_hqhxFYIzBam_300x300.jpg|$14,500|https://phoenix.craigslist.org/wvl/cto/d/05-chevy-cobalt/6396448338.html|Chevrolet carryall 1965 C10 c20 k5 4x4|
https://images.craigslist.org/00y0y_a1bkYzTlIO3_300x300.jpg|$1,450|https://phoenix.craigslist.org/wvl/cto/d/05-honda-accord-lx-137k-mi/6393363750.html|2002 Chevy Malibu LS|
https://images.craigslist.org/00000_8ti0dw5edY_300x300.jpg|$7,450|https://phoenix.craigslist.org/cph/cto/d/2003-buick-regal-4dr-sdn/6367470474.html|2004 Ford F-150|
https://images.craigslist.org/00G0G_1waCu3uZxu4_300x300.jpg|$12,400|https://phoenix.craigslist.org/nph/cto/d/ford-150-ext-cab-4x4/6390892635.html|Ford explorer xlt|
https://images.craigslist.org/00e0e_fD9wraExlR2_300x300.jpg|$1,000|https://phoenix.craigslist.org/wvl/cto/d/1946-dodge-2-door-sedan/6391093217.html|Must See Acura TL No pets, non-smoking! Garage kept and 100%|
https://images.craigslist.org/01717_hoaqTMNnXwW_300x300.jpg|$3,350|https://phoenix.craigslist.org/evl/cto/d/2006-mercedes-benz-c230-sport/6395772035.html|96 toyota tacoma|
https://images.craigslist.org/00j0j_gPKmyeep02G_300x300.jpg|$12,935|https://phoenix.craigslist.org/evl/cto/d/2007-lexus-ls-460-ls460/6392183823.html|2017 Hyundai Elantra SE|
https://images.craigslist.org/00Y0Y_dQpas90Uarl_300x300.jpg|$3,500|https://phoenix.craigslist.org/nph/cto/d/2005-toyota-prius-navigation/6395860703.html|1991 Suzuki Samurai|
https://images.craigslist.org/00K0K_713WdAmZaA0_300x300.jpg|$3,500|https://phoenix.craigslist.org/evl/cto/d/2008-chrysler-pt-cruiser/6396322142.html|Clasic 77 chevy 1/2 ton 4x4|
https://images.craigslist.org/00707_e9N6Y3XeB1p_300x300.jpg|$2,950|https://phoenix.craigslist.org/evl/cto/d/2014-ford-max-energi-sel/6393144855.html|HONDA PASSPORT|
https://images.craigslist.org/00e0e_VN8PbbPodB_300x300.jpg|$4,200|https://phoenix.craigslist.org/nph/cto/d/2002-mercury-grand-marquis/6389709122.html|2008 accent gls with 77 k miles..spotless.. gas saver payments ok|
https://images.craigslist.org/00U0U_jFykvyIt1jo_300x300.jpg|$3,800|https://phoenix.craigslist.org/evl/cto/d/2011-chevy-silverado-3500hd/6375449132.html|06 Mercedes Benz 4 matic|
https://images.craigslist.org/00101_zEX6yrOjn7_300x300.jpg|$2,750|https://phoenix.craigslist.org/wvl/cto/d/2012-hyundai-genesis-turbo/6390585304.html|Infiniti g35 sedan 2006|
https://images.craigslist.org/01414_kx8SZXIaCQ3_300x300.jpg|$1,700|https://phoenix.craigslist.org/wvl/cto/d/2000-chevy-10-blazer-4x4-lt/6386369081.html|1997 Toyota Camry LE four-cylinder automatic runs and looks good|
https://images.craigslist.org/01313_mcltpSQRzp_300x300.jpg|$425|https://phoenix.craigslist.org/nph/cto/d/2011-nissan-altima/6392306820.html,$425 ,Cargo bed slider|Cargo bed slider|
https://images.craigslist.org/00y0y_aSnIYMTkbYg_300x300.jpg|$17,995|https://phoenix.craigslist.org/cph/cto/d/2006-honda-cr-ttulo-regular/6396134809.html|2012 Ford F250 Service Body|
https://images.craigslist.org/00404_due05vRxKIO_300x300.jpg|$5,500|https://phoenix.craigslist.org/wvl/cto/d/2000audi-a4/6396004458.html|2013 chevy cruze|
https://images.craigslist.org/01111_hdMbxvUDcmS_300x300.jpg|$6,300|https://phoenix.craigslist.org/nph/cto/d/2004-freightliner-m2-business/6395959525.html|2012 Chevrolet Cruze|
https://images.craigslist.org/00303_iHOqXtsJEsD_300x300.jpg|$10,500|https://phoenix.craigslist.org/evl/cto/d/2014-honda-civic-hybrid/6395922531.html|PERFECT WORK TRUCK!!1999 Ford F-250 auto Super Duty 4x4 CrewCab|
https://images.craigslist.org/00p0p_75ZVkNHLJ7U_300x300.jpg|$7,800|https://phoenix.craigslist.org/evl/cto/d/2014-chevy-equinox-ltz-awd/6388215999.html|2010 Nissan Rogue Crossover SUV -Extra Clean NICE|
https://images.craigslist.org/00j0j_hqhxFYIzBam_300x300.jpg|$14,500|https://phoenix.craigslist.org/cph/cto/d/1962-ford-thunderbird/6371251272.html|Chevrolet carryall 1965 C10 c20 k5 4x4|
https://images.craigslist.org/00y0y_a1bkYzTlIO3_300x300.jpg|$1,450|https://phoenix.craigslist.org/evl/cto/d/lexus-rx-300-awd-2003/6396194800.html|2002 Chevy Malibu LS|
https://images.craigslist.org/00000_8ti0dw5edY_300x300.jpg|$7,450|https://phoenix.craigslist.org/cph/cto/d/2003-trunk-chevrolet-malibu/6381999330.html|2004 Ford F-150|
